Country Code,Year,Fertility Value,Future Fertility,Replacement Reached,Low Surpassed,Population/1000,(Population/1000)^2,pcap GDP,logpercapGDP,Life Expectancy at Birth,Life Exp Sq,% Urban pop,Paid Parental Leave,FemTravel,FemDiv,FemBankAccnt
CHL,1962,4.602,3.778,1,1,8476.895,71857748.84,638.94536,2.805463721,58.031,3367.596961,69.435,0,1,1,0
CHN,1962,6.062,5.725,1,1,665770,4.4325E+11,70.90941167,1.850703882,44.783,2005.517089,17.226,0,1,1,1
CIV,1962,7.75,7.936,1,1,3770.756,14218600.81,171.1286396,2.233322698,37.78,1427.3284,20.21,0,0,1,1
CMR,1962,5.766,6.203,1,1,5398.73,29146285.61,128.5946372,2.109222857,42.721,1825.083841,15.058,0,0,1,1
COD,1962,6.03,6.215,1,1,16041.187,257319680.4,235.6335244,2.372237079,41.529,1724.657841,22.749,0,1,1,0
COG,1962,5.966,6.267,1,1,1069.236,1143265.624,155.7385272,2.192396063,46.928,2202.237184,33.045,0,0,1,1
COL,1962,6.663,5.276,1,1,17092.919,292167879.9,289.9179458,2.462275099,58.329,3402.272241,49.143,0,1,0,1
CRI,1962,6.543,4.595,1,1,1433.346,2054480.756,334.3092487,2.524148392,61.638,3799.243044,34.404,0,1,0,1
DOM,1962,7.404,6.182,1,1,3521.018,12397567.76,234.0516294,2.369311669,52.997,2808.682009,32.074,0,1,0,0
DZA,1962,7.614,7.643,1,1,11619.828,135020402.7,172.242509,2.236140343,47.056,2214.267136,33.214,0,0,0,1
ECU,1962,6.676,6.138,1,1,4809.194,23128346.93,315.688704,2.499259042,54.098,2926.593604,35.06,0,1,0,0
ESP,1962,2.8,2.84,1,1,31023.366,962449238,520.2061314,2.716175467,69.51902439,4832.894752,58.308,0,0,0,0
FIN,1962,2.68,1.83,0,1,4491.443,20173060.22,1411.702398,3.149743152,68.57780488,4702.915322,57.162,0,1,1,1
FJI,1962,6.085,4.543,1,1,421.673,177808.1189,291.4733335,2.464598828,61.478,3779.544484,30.823,0,0,1,1
FRA,1962,2.89,2.55,1,1,47904.879,2294877432,1578.284538,3.198185302,70.31463415,4944.147775,63.489,0,1,1,1
GAB,1962,4.541,5.081,1,1,511.285,261412.3512,357.5237617,2.553304911,40.56,1645.1136,19.594,0,0,1,1
GBR,1962,2.86,2.44,1,1,53250,2835562500,1525.775853,3.183490737,70.92682927,5030.61511,78.237,0,0,0,1
GHA,1962,6.827,6.95,1,1,7071.966,50012703.11,195.4923977,2.291129873,46.696,2180.516416,24.352,0,1,1,1
GNQ,1962,5.673,5.808,1,1,262.219,68758.80396,34.79058136,1.541461686,37.208,1384.435264,26.234,0,1,0,0
GRC,1962,2.16,2.4,1,1,8448.233,71372640.82,617.0577577,2.790325817,68.89226829,4746.144631,57.34,0,-7,-7,-7
GTM,1962,6.824,6.642,1,1,4378.604,19172172.99,261.1791338,2.416938477,47.75,2280.0625,32.424,0,1,0,1
GUY,1962,6.226,5.38,1,1,606.286,367582.7138,321.5452368,2.507242081,60.623,3675.148129,29.089,0,0,0,1
HKG,1962,4.98,3.284,1,1,3305.2,10924347.04,487.8211341,2.688260611,68.10597561,4638.423914,85.582,0,1,1,1
HND,1962,7.443,7.27,1,1,2155.648,4646818.3,179.8763063,2.254973961,47.625,2268.140625,23.9,0,1,0,1
HTI,1962,6.302,5.762,1,1,4019.171,16153735.53,70.13804588,1.845953662,42.591,1813.993281,16.365,0,0,0,0
IND,1962,5.894,5.587,1,1,469077.191,2.20033E+11,89.88175649,1.953671551,42.637,1817.913769,18.218,0,1,1,1
IRL,1962,3.92,3.85,1,1,2836.05,8043179.603,797.0062884,2.901461748,70.13407317,4918.78822,45.603,0,1,0,1
IRN,1962,6.914,6.44,1,1,23071.309,532285299,203.4373696,2.308430732,46.069,2122.352761,35.051,0,0,0,1
IRQ,1962,6.514,7.362,1,1,7674.217,58893606.56,254.7015332,2.406031559,50.409,2541.067281,45.978,0,0,0,1
ISL,1962,3.98,2.81,1,1,182.378,33261.73488,1562.23073,3.193745177,73.72195122,5434.926092,81.297,0,1,1,1
ISR,1962,3.85,3.778,1,1,2293,5257849,1094.635848,3.039269667,72.11219512,5200.168685,78.754,0,1,0,1
ITA,1962,2.46,2.38,1,1,50879.45,2588718432,990.2601522,2.995749303,69.1497561,4781.688768,60.355,0,1,0,1
JAM,1962,5.627,5.477,1,1,1676.5,2810652.25,463.8905134,2.666415491,65.465,4285.666225,35.239,0,1,0,1
JPN,1962,2.01,2.135,1,1,94933,9012274489,639.6407854,2.805936148,68.59487805,4705.257295,65.144,0,1,1,1
KEN,1962,8.042,8.081,1,1,8647.002,74770643.59,100.3944951,2.0017099,48.058,2309.571364,7.774,0,1,1,0
KHM,1962,6.955,6.465,1,1,6028.434,36342016.49,109.4811702,2.039339431,41.526,1724.408676,10.333,0,1,1,1
KOR,1962,5.738,4.53,1,1,26513.03,702940759.8,106.1485057,2.025913885,56.51231707,3193.641981,29.461,0,1,1,1
LKA,1962,5.299,4.342,1,1,10352.18,107167630.8,138.536654,2.141564694,60.177,3621.271329,16.753,0,1,1,1
LSO,1962,5.82,5.808,1,1,869.132,755390.4334,48.16203156,1.682704798,48.383,2340.914689,4.464,0,1,1,0
LUX,1962,2.37,1.97,0,1,320.75,102880.5625,2311.798849,3.363950043,68.99812195,4760.740833,70.443,0,1,1,0
MAR,1962,7.088,6.646,1,1,13094.89,171476144.1,181.1826409,2.258116586,49.307,2431.180249,30.345,0,0,0,1
MDG,1962,7.303,7.27,1,1,5352.497,28649224.14,138.120004,2.140256582,40.924,1674.773776,11.309,0,0,1,1
MEX,1962,6.77,6.611,1,1,40195.318,1615663589,378.1534954,2.577668119,58.193,3386.425249,52.428,0,1,0,1
MMR,1962,6.096,5.964,1,1,22697.664,515183951.1,26.98591999,1.431137228,43.567,1898.083489,19.91,0,0,1,1
MRT,1962,6.794,6.784,1,1,901.69,813044.8561,182.1818927,2.26050521,45.834,2100.755556,8.031,0,1,0,1
MWI,1962,6.991,7.303,1,1,3839.047,14738281.87,47.69838391,1.678503665,37.183,1382.575489,4.59,0,0,1,1
MYS,1962,6.353,5.014,1,1,8692.337,75556722.52,230.2605937,2.36221962,61.012,3722.464144,27.895,0,1,0,1
NER,1962,7.49,7.567,1,1,3588.228,12875380.18,148.1891599,2.170816436,35.223,1240.659729,6,0,1,0,1
NGA,1962,6.346,6.471,1,1,47029.818,2211803781,104.3870285,2.018646535,37.871,1434.212641,15.858,0,0,1,1
NIC,1962,7.25,6.862,1,1,1887.426,3562376.905,140.5573456,2.147853547,48.277,2330.668729,40.481,0,1,0,1
NLD,1962,3.18,2.57,1,1,11805.689,139374292.8,1240.677894,3.093659044,73.32390244,5376.394669,60.204,0,1,1,1
NOR,1962,2.91,2.5,1,1,3638.918,13241724.21,1667.24743,3.222000057,73.44804878,5394.61587,52.653,0,1,1,1
NPL,1962,5.962,5.918,1,1,10433.147,108850556.3,55.02568891,1.740565489,36.357,1321.831449,3.612,0,1,0,1
NZL,1962,4.107,3.158,1,1,2482,6160324,2448.628633,3.388922924,71.23170732,5073.956127,77.133,0,1,1,1
PAK,1962,6.6,6.601,1,1,47198.886,2227734840,91.31918488,1.960562026,47.059,2214.549481,22.751,0,0,0,1
PAN,1962,5.812,5.173,1,1,1202.447,1445878.788,542.3281858,2.734262176,61.88,3829.1344,42.494,0,1,0,0
PER,1962,6.895,6.316,1,1,10749.463,115550954.8,305.7616169,2.485382966,49.224,2423.002176,48.514,0,1,1,1
PHL,1962,7.02,6.264,1,1,28077.345,788337302.2,176.4600348,2.246646361,61.86,3826.6596,30.816,0,0,0,0
PNG,1962,6.278,6.163,1,1,2340.349,5477233.442,111.6004653,2.047666005,40.167,1613.387889,4.347,0,0,1,1
PRI,1962,4.411,3.146,1,1,2450.322,6004077.904,854.744805,2.93183647,69.14543902,4781.091738,47.327,0,1,1,1
PRT,1962,3.23,3.01,1,1,8993.985,80891766.18,407.8528436,2.610503495,64.09521951,4108.197164,35.722,0,0,1,0
RWA,1962,8.197,8.231,1,1,3052.937,9320424.326,40.94418195,1.612192198,43.251,1870.649001,2.71,0,1,1,1
SDN,1962,6.737,6.888,1,1,8004.122,64065968.99,140.7251235,2.148371639,49.035,2404.431225,11.737,0,0,0,1
SEN,1962,7.079,7.262,1,1,3386.803,11470434.56,320.5015389,2.505830119,38.462,1479.325444,24.303,0,1,1,1
SGP,1962,5.21,3.07,1,1,1750.2,3063200.04,472.0858245,2.67402096,66.4322439,4413.24303,100,0,1,0,1
SLE,1962,6.216,6.496,1,1,2388.759,5706169.56,143.4726483,2.156769115,32.302,1043.419204,18.467,0,1,1,0
SOM,1962,7.255,7.182,1,1,2874.215,8261111.866,70.81304897,1.850113294,37.773,1426.799529,18.372,0,1,0,1
SUR,1962,6.558,5.653,1,1,303.894,92351.56324,382.2056375,2.582297089,60.377,3645.382129,47.335,0,1,1,0
SWE,1962,2.25,1.92,0,1,7561.588,57177613.08,2468.694589,3.392467365,73.3504878,5380.294061,74.271,0,1,1,1
SWZ,1962,6.794,6.871,1,1,350.155,122608.524,131.1620895,2.117808327,44.325,1964.705625,4.8,0,1,0,0
SYR,1962,7.522,7.572,1,1,4875.429,23769807.93,227.7883404,2.357531491,53.176,2827.686976,38.044,0,1,0,1
TCD,1962,6.285,6.528,1,1,3121.226,9742051.743,114.5818066,2.059115665,38.536,1485.023296,7.239,0,1,1,1
TGO,1962,6.622,7.084,1,1,1612.761,2600998.043,81.99444408,1.913784426,41.58,1728.8964,11.844,0,1,1,0
THA,1962,6.155,5.595,1,1,29080.945,845701362.1,113.7828498,2.056076807,55.745,3107.505025,19.89,0,1,0,1
TTO,1962,5.047,3.554,1,1,879.436,773407.6781,704.2231582,2.847710303,63.036,3973.537296,35.864,0,0,0,1
TUR,1962,6.237,5.619,1,1,28832.831,831332143.5,309.4466243,2.490585749,46.83,2193.0489,32.598,0,1,1,1
UGA,1962,7.04,7.115,1,1,7215.799,52067755.21,62.22631459,1.79397408,45.558,2075.531364,4.826,0,0,0,1
URY,1962,2.884,2.902,1,1,2603.883,6780206.678,656.7132268,2.817375763,68.198,4650.967204,80.681,0,1,1,1
USA,1962,3.461,2.48,1,1,186538,34796425444,3243.843078,3.511059837,70.1195122,4916.74599,70.757,0,1,1,1
VCT,1962,7.074,6.014,1,1,83.239,6928.731121,174.4960771,2.241785668,60.474,3657.104676,26.851,0,0,0,1
VEN,1962,6.231,5.321,1,1,8742.78,76436202.13,1023.355237,3.010026416,60.907,3709.662649,63.933,0,1,0,1
ZAF,1962,6.01,5.669,1,1,17965.733,322767562.2,473.0114048,2.674871612,49.142,2414.936164,46.906,0,1,1,0
ZMB,1962,7.214,7.367,1,1,3260.645,10631805.82,212.5784491,2.327519234,47.446,2251.122916,19.785,0,0,0,1
ZWE,1962,7.267,7.419,1,1,4039.209,16315209.35,276.6882328,2.441990689,53.946,2910.170916,13.082,0,1,0,0
AFG,1963,7.45,7.45,1,1,9543.2,91072666.24,78.70642878,1.896010207,33.971,1154.028841,9.276,0,0,0,1
ARG,1963,3.079,3.109,1,1,21488.916,461773510.9,850.3045786,2.929574518,65.348,4270.361104,75.309,0,1,0,0
AUS,1963,3.332,2.961,1,1,10950,119902500,1967.116537,3.293830089,70.91170732,5028.470235,82.511,0,0,1,1
AUT,1963,2.82,2.2,1,1,7175.811,51492263.51,1167.000532,3.067071054,69.44365854,4822.421711,64.913,0,1,1,1
BDI,1963,7.072,7.258,1,1,2964.416,8787762.221,78.51462075,1.894950537,42.225,1782.950625,2.193,0,1,0,1
BEL,1963,2.68,2.21,1,1,9289.77,86299826.65,1535.023729,3.186115093,70.05146341,4907.207527,92.835,0,1,1,0
BEN,1963,6.447,6.786,1,1,2542.864,6466157.322,99.85891753,1.999386854,38.655,1494.209025,11.118,0,0,1,1
BFA,1963,6.377,6.657,1,1,5027.811,25278883.45,78.37219583,1.894162015,35.847,1285.007409,4.993,0,1,1,1
BGD,1963,6.825,6.942,1,1,52202.008,2725049639,101.9014125,2.008180204,47.126,2220.859876,5.727,0,0,0,1
BHS,1963,4.357,3.508,1,1,127.34,16215.4756,1867.010351,3.271146726,65.121,4240.744641,61.926,0,1,0,1
BLZ,1963,6.44,6.288,1,1,100.165,10033.02723,336.9381023,2.527550125,61.663,3802.325569,53.101,0,0,1,1
BOL,1963,6.279,5.964,1,1,3879.191,15048122.81,123.4293413,2.091418411,42.84,1835.2656,37.656,0,1,1,0
BRA,1963,5.91,4.836,1,1,78772.647,6205129915,295.6319708,2.470751399,55.627,3094.363129,49.078,0,1,0,0
BWA,1963,6.666,6.615,1,1,535.692,286965.9189,71.10643908,1.85190893,50.641,2564.510881,3.171,0,0,1,0
CAF,1963,5.91,5.956,1,1,1579.375,2494425.391,81.91790923,1.913378859,37.683,1420.008489,22.1,0,1,1,1
CAN,1963,3.607,2.141,1,1,18964,359633296,2374.498448,3.37557189,71.38073171,5095.208859,71.307,0,1,1,1
CHE,1963,2.65,2.04,0,1,5694.247,32424448.9,2294.182847,3.360628028,71.18756098,5067.668838,71.834,0,1,1,1
CHL,1963,4.536,3.654,1,1,8650.39,74829247.15,655.2522487,2.81640852,58.467,3418.390089,70.2,0,1,1,0
CHN,1963,6.206,5.403,1,1,682335,4.65581E+11,74.31364345,1.871068554,45.972,2113.424784,17.757,0,1,1,1
CIV,1963,7.781,7.941,1,1,3918.63,15355661.08,194.2125298,2.288277245,38.583,1488.647889,21.575,0,0,1,1
CMR,1963,5.828,6.246,1,1,5518.104,30449471.75,130.1752742,2.114528501,43.182,1864.685124,15.647,0,0,1,1
COD,1963,6.048,6.244,1,1,16461.828,270991781.1,377.4298785,2.576836277,41.755,1743.480025,22.976,0,1,1,0
COG,1963,6.011,6.289,1,1,1096.638,1202614.903,157.0558661,2.196054162,47.486,2254.920196,33.78,0,0,1,1
COL,1963,6.584,5.057,1,1,17629.978,310816124.3,274.3149575,2.438249489,58.825,3460.380625,50.584,0,1,0,1
CRI,1963,6.389,4.369,1,1,1486.555,2209845.768,344.3546568,2.53700596,62.236,3873.319696,34.606,0,1,0,1
DOM,1963,7.303,5.984,1,1,3638.11,13235844.37,258.5957819,2.412621437,53.675,2881.005625,33.052,0,1,0,0
DZA,1963,7.646,7.624,1,1,11912.8,141914803.8,226.8954501,2.355825787,47.509,2257.105081,34.662,0,0,0,1
ECU,1963,6.646,6.011,1,1,4948.991,24492511.92,368.6295837,2.566590186,54.635,2984.983225,35.606,0,1,0,0
ESP,1963,2.88,2.9,1,1,31296.651,979480363.8,609.4873841,2.78496472,69.68121951,4855.472353,59.306,0,0,0,0
FIN,1963,2.68,1.68,0,1,4523.309,20460324.31,1522.319242,3.182505737,69.01268293,4762.750405,57.998,0,1,1,1
FJI,1963,5.881,4.397,1,1,436.303,190360.3078,296.7083165,2.472329719,61.741,3811.951081,31.403,0,0,1,1
FRA,1963,2.89,2.47,1,1,48582.624,2360271355,1744.640123,3.241705856,70.51463415,4972.313629,64.702,0,1,1,1
GAB,1963,4.619,5.143,1,1,517.573,267881.8103,298.4704462,2.474901335,41.149,1693.240201,20.923,0,0,1,1
GBR,1963,2.88,2.41,1,1,53650,2878322500,1613.456884,3.207757364,70.82682927,5016.439744,78.099,0,0,0,1
GHA,1963,6.862,6.936,1,1,7300.124,53291810.42,211.0645678,2.324415333,47.093,2217.750649,24.915,0,1,1,1
GNQ,1963,5.69,5.808,1,1,266.005,70758.66003,40.75147132,1.610143293,37.542,1409.401764,26.323,0,1,0,0
GRC,1963,2.14,2.32,1,1,8479.625,71904040.14,695.2286244,2.842127645,69.18570732,4786.662097,58.222,0,-6,-6,-6
GTM,1963,6.794,6.62,1,1,4508.444,20326067.3,280.0966364,2.447307894,48.295,2332.407025,33.086,0,1,0,1
GUY,1963,6.14,5.226,1,1,622.58,387605.8564,282.3040713,2.450717141,60.805,3697.248025,29.129,0,0,0,1
HKG,1963,4.857,3.459,1,1,3420.9,11702556.81,565.7278104,2.752607529,68.62585366,4709.50779,85.867,0,1,1,1
HND,1963,7.441,7.195,1,1,2216.712,4913812.091,185.0488471,2.267286384,48.285,2331.441225,24.491,0,1,0,1
HTI,1963,6.274,5.692,1,1,4097.755,16791596.04,71.96218417,1.857104336,43,1849,16.762,0,0,0,0
IND,1963,5.88,5.519,1,1,478825.602,2.29274E+11,101.1264294,2.004864674,43.252,1870.735504,18.405,0,1,1,1
IRL,1963,4.01,3.93,1,1,2852.65,8137612.023,852.1353017,2.930508557,70.27292683,4938.284245,45.813,0,1,0,1
IRN,1963,6.896,6.359,1,1,23680.246,560754050.6,208.132467,2.318339832,46.621,2173.517641,35.718,0,0,0,1
IRQ,1963,6.689,7.308,1,1,7888.91,62234900.99,250.7872054,2.399305376,51.58,2660.4964,47.532,0,0,0,1
ISL,1963,3.99,2.92,1,1,185.653,34467.03641,1831.705656,3.262855686,73.04292683,5335.26916,81.781,0,1,1,1
ITA,1963,2.51,2.4,1,1,51252,2626767504,1126.019337,3.051545849,69.24804878,4795.29226,60.853,0,1,0,1
JAM,1963,5.711,5.305,1,1,1703.66,2902457.396,485.2438081,2.685960002,65.784,4327.534656,35.985,0,1,0,1
JPN,1963,2.02,2.16,1,1,95900,9196810000,724.6937622,2.860154523,69.65804878,4852.24376,66.064,0,1,1,1
KEN,1963,8.078,8.051,1,1,8928.51,79718290.82,103.778721,2.016108314,48.674,2369.158276,8.038,0,1,1,0
KHM,1963,6.937,6.332,1,1,6183.586,38236735.82,117.8234502,2.071231736,41.71,1739.7241,10.497,0,1,1,1
KOR,1963,5.533,4.54,1,1,27261.747,743202849.5,146.3143419,2.165286898,56.97060976,3245.650376,30.407,0,1,1,1
LKA,1963,5.18,4.208,1,1,10597.516,112307345.4,117.0719883,2.068452994,60.611,3673.693321,16.916,0,1,1,1
LSO,1963,5.812,5.808,1,1,886.061,785104.0957,53.08783393,1.724995006,48.59,2360.9881,5.029,0,1,1,0
MAR,1963,7.086,6.552,1,1,13478.425,181667940.5,196.5312779,2.293431678,49.738,2473.868644,30.846,0,0,0,1
MDG,1963,7.305,7.248,1,1,5486.319,30099696.17,138.4071657,2.141158575,41.401,1714.042801,11.657,0,0,1,1
MEX,1963,6.775,6.51,1,1,41462.373,1719128375,409.0455701,2.611771694,58.656,3440.526336,53.265,0,1,0,1
MMR,1963,6.116,5.884,1,1,23198.238,538158246.3,28.4494305,1.454073577,44.215,1954.966225,20.259,0,0,1,1
MRT,1963,6.798,6.774,1,1,928.742,862561.7026,181.0904764,2.257895611,46.531,2165.133961,8.671,0,1,0,1
MWI,1963,7.023,7.345,1,1,3933.914,15475679.36,48.50542835,1.685790344,37.421,1400.331241,4.694,0,0,1,1
MYS,1963,6.246,4.88,1,1,8973.791,80528924.91,279.7175405,2.446719701,61.486,3780.528196,28.558,0,1,0,1
NER,1963,7.505,7.58,1,1,3693.985,13645525.18,158.7160645,2.200620886,35.298,1245.948804,6.259,0,1,0,1
NGA,1963,6.341,6.522,1,1,48032.932,2307162557,107.5405726,2.031572344,38.291,1466.200681,16.087,0,0,1,1
NIC,1963,7.188,6.819,1,1,1946.24,3787850.138,150.5036589,2.177547058,48.92,2393.1664,41.005,0,1,0,1
NLD,1963,3.19,2.36,1,1,11965.966,143184342.3,1328.036649,3.12321006,73.33707317,5378.326301,60.387,0,1,1,1
NOR,1963,2.93,2.49,1,1,3666.537,13443493.57,1775.582655,3.249340894,73.07756098,5340.329918,54.302,0,1,1,1
NPL,1963,5.964,5.901,1,1,10604.62,112457965.3,46.86145326,1.670815753,36.828,1356.301584,3.653,0,1,0,1
NZL,1963,3.989,3.194,1,1,2531.8,6410011.24,2622.220271,3.41866917,71.2804878,5080.907942,77.73,0,1,1,1
PAK,1963,6.6,6.602,1,1,48387.293,2341330124,95.70337782,1.980927266,47.884,2292.877456,23.002,0,0,0,1
PAN,1963,5.765,5.06,1,1,1238.893,1534855.865,583.4115618,2.765975032,62.36,3888.7696,43.137,0,1,0,0
PER,1963,6.858,6.207,1,1,11062.295,122374370.7,325.5163392,2.512572793,49.792,2479.243264,49.632,0,1,1,1
PHL,1963,6.947,6.152,1,1,29012.63,841732699.5,189.746866,2.278174612,62.16,3863.8656,31.077,0,0,0,0
PNG,1963,6.275,6.137,1,1,2385.943,5692723.999,115.6641376,2.063198724,40.817,1666.027489,4.694,0,0,1,1
PRI,1963,4.252,3.068,1,1,2504.53,6272670.521,931.751666,2.969300178,69.356,4810.254736,48.724,0,1,1,1
PRT,1963,3.12,3,1,1,9030.355,81547311.43,432.5117296,2.63599789,64.4965122,4159.800085,36.101,0,0,1,0
RWA,1963,8.198,8.252,1,1,3105.417,9643614.744,41.21829693,1.615090044,43.54,1895.7316,2.766,0,1,1,1
SDN,1963,6.762,6.899,1,1,8248.818,68042998.4,139.309841,2.143981797,49.446,2444.906916,12.262,0,0,0,1
SEN,1963,7.12,7.261,1,1,3481.654,12121914.58,322.3007333,2.508261294,38.477,1480.479529,24.973,0,1,1,1
SGP,1963,5.16,3.02,1,1,1795,3222025,511.2055753,2.708595582,66.70080488,4448.997371,100,0,1,0,1
SLE,1963,6.26,6.524,1,1,2426.864,5889668.874,143.6203068,2.15721585,32.705,1069.617025,19.06,0,1,1,0
SOM,1963,7.258,7.151,1,1,2936.478,8622903.044,73.60720426,1.866920323,38.175,1457.330625,18.92,0,1,0,1
SUR,1963,6.497,5.504,1,1,311.945,97309.68302,403.7570726,2.606120143,60.705,3685.097025,47.372,0,1,1,0
SWE,1963,2.33,1.96,0,1,7604.328,57825804.33,2657.022505,3.424395233,73.55536585,5410.391846,75.223,0,1,1,1
SWZ,1963,6.812,6.871,1,1,357.279,127648.2838,151.5017044,2.180417519,44.699,1998.000601,5.312,0,1,0,0
SYR,1963,7.541,7.566,1,1,5034.639,25347589.86,238.4376334,2.377374803,53.797,2894.117209,38.694,0,1,0,1
TCD,1963,6.301,6.582,1,1,3183.576,10135156.15,116.7765439,2.067355618,38.795,1505.052025,7.527,0,1,1,1
TGO,1963,6.677,7.136,1,1,1631.758,2662634.171,87.79229795,1.943456417,42.215,1782.106225,12.811,0,1,1,0
THA,1963,6.157,5.397,1,1,29966.873,898013477.4,118.143907,2.072411329,56.231,3161.925361,20,0,1,0,1
TTO,1963,4.873,3.484,1,1,891.948,795571.2347,760.3978853,2.8810409,63.373,4016.137129,36.734,0,0,0,1
TUR,1963,6.165,5.529,1,1,29531.362,872101341.6,350.6629852,2.544889926,47.573,2263.190329,33.137,0,1,1,1
UGA,1963,7.06,7.111,1,1,7461.636,55676011.8,69.17354301,1.83994002,46.162,2130.930244,5.045,0,0,0,1
URY,1963,2.874,2.938,1,1,2635.125,6943883.766,584.2916335,2.766629668,68.347,4671.312409,80.899,0,1,1,1
USA,1963,3.319,2.266,1,1,189242,35812534564,3374.515171,3.528211385,69.91707317,4888.397121,71.134,0,1,1,1
VCT,1963,6.981,5.828,1,1,84.2,7089.64,162.8054525,2.211668946,61.006,3721.732036,27.314,0,0,0,1
VEN,1963,6.155,5.174,1,1,9052.632,81950146.13,1077.403051,3.032378201,61.422,3772.662084,64.977,0,1,0,1
ZAF,1963,5.986,5.601,1,1,18423.157,339412713.8,511.4973636,2.7088434,49.509,2451.141081,47.02,0,1,1,0
ZMB,1963,7.249,7.383,1,1,3360.099,11290265.29,213.8967589,2.330204204,47.772,2282.163984,20.712,0,0,0,1
ZWE,1963,7.311,7.425,1,1,4178.726,17461750.98,277.4797151,2.44323124,54.403,2959.686409,13.578,0,1,0,0
AFG,1964,7.45,7.45,1,1,9744.772,94960581.33,82.09530653,1.914318329,34.463,1187.698369,9.586,0,0,0,1
ARG,1964,3.068,3.149,1,1,21824.427,476305613.9,1173.238105,3.06938616,65.426,4280.561476,75.844,0,1,0,0
AUS,1964,3.146,2.744,1,1,11167,124701889,2131.377948,3.328660468,70.88097561,5024.112703,82.792,0,0,1,1
AUT,1964,2.79,2.08,0,1,7223.801,52183300.89,1269.412583,3.103602799,69.92195122,4889.079262,64.962,0,1,1,1
BDI,1964,7.114,7.271,1,1,3026.292,9158443.269,86.16154951,1.935313501,42.54,1809.6516,2.233,0,1,0,1
BEL,1964,2.71,2.09,0,1,9378.113,87949003.44,1701.846276,3.230920329,70.75512195,5006.287282,92.988,0,1,1,0
BEN,1964,6.497,6.823,1,1,2585.961,6687194.294,104.3399294,2.018450539,39.13,1531.1569,11.801,0,0,1,1
BFA,1964,6.414,6.697,1,1,5098.891,25998689.43,80.47271812,1.905648671,36.331,1319.941561,5.095,0,1,1,1
BGD,1964,6.853,6.928,1,1,53741.721,2888172576,100.2211042,2.000959183,47.649,2270.427201,5.964,0,0,0,1
BHS,1964,4.221,3.472,1,1,133.705,17877.02703,1994.440497,3.299821084,65.219,4253.517961,62.642,0,1,0,1
BLZ,1964,6.42,6.284,1,1,103.069,10623.21876,351.1611263,2.545506433,62.241,3873.942081,52.79,0,0,1,1
BOL,1964,6.245,5.923,1,1,3957.759,15663856.3,136.312362,2.134535243,43.199,1866.153601,37.957,0,1,1,0
BRA,1964,5.818,4.712,1,1,81064.572,6571464834,258.6053707,2.41263754,56.121,3149.566641,50.059,0,1,0,0
BWA,1964,6.681,6.582,1,1,547.87,300161.5369,75.95591847,1.88056162,51.099,2611.107801,3.318,0,0,1,0
CAF,1964,5.925,5.951,1,1,1608.618,2587651.87,88.29011578,1.945912086,38.201,1459.316401,22.803,0,1,1,1
CAN,1964,3.456,1.98,0,1,19325,373455625,2555.111146,3.407409796,71.77634146,5151.843194,72.107,0,1,1,1
CHE,1964,2.66,1.91,0,1,5789.228,33515160.84,2501.29319,3.398164601,72.07780488,5195.209956,72.127,0,1,1,1
CHL,1964,4.457,3.53,1,1,8821.855,77825125.64,678.1281064,2.831311745,58.927,3472.391329,70.955,0,1,1,0
CHN,1964,6.32,5.035,1,1,698355,4.877E+11,85.49855516,1.931958776,47.592,2264.998464,18.299,0,1,1,1
CIV,1964,7.811,7.942,1,1,4071.411,16576387.53,226.2270418,2.354544517,39.358,1549.052164,23.007,0,0,1,1
CMR,1964,5.89,6.287,1,1,5643.039,31843889.16,137.6297641,2.138712365,43.639,1904.362321,16.255,0,0,1,1
COD,1964,6.067,6.275,1,1,16903.83,285739468.7,170.467005,2.231640331,41.995,1763.580025,23.204,0,1,1,0
COG,1964,6.055,6.306,1,1,1125.354,1266421.625,165.0091659,2.217508069,48.016,2305.536256,34.524,0,0,1,1
COL,1964,6.475,4.857,1,1,18175.187,330337422.5,328.6550321,2.516740286,59.308,3517.438864,52.027,0,1,0,1
CRI,1964,6.193,4.177,1,1,1539.942,2371421.363,352.3368849,2.54695811,62.807,3944.719249,35.197,0,1,0,1
DOM,1964,7.186,5.784,1,1,3757.123,14115973.24,272.9748001,2.436122557,54.34,2952.8356,34.046,0,1,0,0
DZA,1964,7.665,7.597,1,1,12221.675,149369339.8,238.0437104,2.376656711,47.958,2299.969764,36.141,0,0,0,1
ECU,1964,6.61,5.873,1,1,5093.848,25947287.45,440.5602342,2.644005294,55.158,3042.404964,36.122,0,1,0,0
ESP,1964,3.01,2.87,1,1,31609.195,999141208.5,675.2416391,2.829459215,70.3997561,4956.125659,60.298,0,0,0,0
FIN,1964,2.59,1.58,0,1,4548.543,20689243.42,1707.503938,3.232361714,69.22097561,4791.543464,58.832,0,1,1,1
FJI,1964,5.676,4.275,1,1,450.538,202984.4894,310.8122766,2.492498164,61.967,3839.909089,31.991,0,0,1,1
FRA,1964,2.87,2.38,1,1,49230.585,2423650499,1909.54162,3.280929129,70.66341463,4993.318168,65.898,0,1,1,1
GAB,1964,4.694,5.208,1,1,524.891,275510.5619,410.9040835,2.613740457,41.849,1751.338801,22.318,0,0,1,1
GBR,1964,2.93,2.2,1,1,54000,2916000000,1748.288118,3.242613006,71.62439024,5130.053278,77.96,0,0,0,1
