Country Name,Country Code,Year,Electricity production from coal sources (% of total),"Electricity production from oil, gas and coal sources (% of total)",Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Renewable electricity output (% of total electricity output),"Electricity production from renewable sources, excluding hydroelectric (kWh)","Electricity production from renewable sources, excluding hydroelectric (% of total)",Renewable energy consumption (% of total final energy consumption),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"Energy imports, net (% of energy use)",Alternative and nuclear energy (% of total energy use),Fossil fuel energy consumption (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Adjusted savings: energy depletion (% of GNI),Fuel imports (% of merchandise imports)
Spain,ESP,1999-01-01,36.64841597963437,57.78310022007705,11.087899648751197,9.462827382832046,9.258782434644889,28.591555454072882,11.87590180579779,13.2668082026069,4485000000.0,2.1789085538557207,7.68165509154123,6.933430211068937,11.520037947876082,73.6237084918501,14.91444158716897,80.97590440887573,86.80526961149178,2.9875643833359273,4820.675033658831,2877.9824138411304,0.00234276645663894,7.152853358549526
Sri Lanka,LKA,1999-01-01,0.0,32.519404915912034,67.43208279430789,20.61772315653299,0.0,0.0,32.519404915912034,67.480595084088,3000000.0,0.04851228978007762,63.2479744107851,10.281238079041742,14.421169448183928,39.846754140367,3.7306443042912307,39.83703209689663,69.34250398991955,55.60213906119981,263.02968077498434,405.0806575238357,0.0,5.724936796371379
Sudan,SDN,1999-01-01,0.0,50.061906727197695,49.938093272802305,15.270326042096574,0.0,0.0,50.061906727197695,49.9380932728023,0.0,0.0,80.8476622694836,5.784813348920109,8.749447612409122,-2.5246036857306926,0.621517615368685,22.427236852902194,114.29292959954697,40.93770547474412,80.08843823332317,549.0967483157827,1.7678841559805,12.56650087860966
Suriname,SUR,1999-01-01,,,,,,,,0.0,,,,,,,,,,,,,4.18600511741874,9.393423851213385
Sweden,SWE,1999-01-01,2.028571797620739,4.314186440021183,46.30064971131117,6.677301437631589,0.25704284477970524,47.26746664255545,2.028571797620739,48.2743254239915,3056000000.0,1.97367571268035,34.7922504929848,4.852353565983692,6.86028170307951,33.716157550239814,48.47690959887398,34.84981229253483,145.76660890632382,12.991899613186986,15470.86806608448,5661.491459463072,0.0,5.869961969981398
Switzerland,CHE,1999-01-01,0.0,1.7444992937544597,58.2528795887758,7.0391565826452895,1.2668734437115023,37.61303569088288,0.4776258500429572,59.3755915716512,771000000.0,1.1227119828753658,18.80686907306,9.815172273828395,16.35617054370553,52.34484500284109,38.027660407064836,55.807587284550785,61.13900544922098,2.788918385788244,7646.706161863865,3547.3728900274373,0.0,2.9925714066772273
Syrian Arab Republic,SYR,1999-01-01,0.0,88.08010868136202,11.919891318637978,28.905736447697095,33.581664402471624,0.0,54.4984442788904,11.919891318638,0.0,0.0,1.75135700453601,,,-121.35141094978847,0.9076036590672125,98.44791916272446,,0.030233779515548526,1020.2374021937085,967.6478525112663,,
Tajikistan,TJK,1999-01-01,0.0,2.3422168766221434,97.65778312337787,14.046970943850098,2.3422168766221434,0.0,0.0,97.6577831233779,0.0,0.0,59.7283908536007,2.6257926162153478,3.396149604255677,38.237333416727346,49.59889928832141,41.45829331165089,294.45110390511394,0.0,2162.9952993465613,361.63607620244716,0.0294411068216197,
Tanzania,TZA,1999-01-01,2.4273948851322067,6.285218899003034,93.71478110099697,22.366710013003903,0.0,0.0,3.857824013870828,93.714781100997,0.0,0.0,94.2663484369542,2.8412163213747554,3.441621224191427,5.215044067371333,1.1413139368942695,5.541691497036037,290.560737181338,82.44232819998118,55.045150755055886,380.6951283131121,8.84974241808717e-05,7.986135868092198
Thailand,THA,1999-01-01,18.196559268761312,95.11100745232622,3.9249658481324756,8.320838747653795,59.111051877519735,0.0,17.80339630604516,4.88899254767379,868000000.0,0.9640266995413099,21.3124423381258,6.0888547113158555,8.373674959749682,41.16140929128453,0.3896289911460033,78.7011377194672,119.4218792593179,13.015581617219999,1355.2115204077418,1130.6769470758056,0.441864280753572,9.601213621336075
Togo,TGO,1999-01-01,0.0,51.86915887850467,48.13084112149533,8.878504672897195,0.0,0.0,51.86915887850467,48.1308411214953,0.0,0.0,73.1171075949715,2.995973355246672,3.989996315279211,18.615077175749107,1.0508413478016885,17.208284461741165,250.6267978671109,44.38698831383906,111.13528286394597,434.52395992474027,0.0,39.73465234109639
Trinidad and Tobago,TTO,1999-01-01,0.0,99.65694682675816,0.0,8.15704211930627,99.48542024013722,0.0,0.17152658662092624,0.343053173241852,18000000.0,0.34305317324185247,0.864057059934404,1.8121354573857191,2.1709190027603014,-73.1982527703132,0.0,99.4894588657769,460.63441276644147,0.16519463203940155,3631.327224103151,7003.628313049192,7.28407412563229,21.000807619039577
Tunisia,TUN,1999-01-01,0.0,99.09972991897568,0.9002700810243073,10.403120936280883,86.35590677203162,0.0,12.743823146944083,0.900270081024307,0.0,0.0,14.4885949977998,8.120885310080281,10.283604812278725,4.512940346758196,0.09458910709288196,87.16586710756012,97.2421653937917,10.270035420224918,915.2981891112923,720.2573296647847,1.81620140723161,6.67118043138442
Turkiye,TUR,1999-01-01,31.80264513912745,70.01717622810031,29.781003091721058,18.503091721058055,31.27619374785297,0.0,6.93833734111989,29.9828237718997,235000000.0,0.20182068017863278,20.5554262486403,7.757418655900282,12.955363650764895,60.98038829389094,4.464698751579748,84.53000918999322,77.18810733197438,9.541427036214557,1534.2099621883874,1115.0119849272653,0.0474673845998164,13.211371340722433
Turkmenistan,TKM,1999-01-01,0.0,99.94356659142211,0.0564334085778781,13.047404063205418,99.94356659142211,0.0,0.0,0.0564334085778781,0.0,0.0,0.0896020382393961,1.2055521517030476,1.3344700991174678,-77.54137911248306,0.0015743471449917684,,749.3611139442804,0.058586850640210866,1400.553067386731,3294.981714384484,13.6109327462387,4.052801722551709
Uganda,UGA,1999-01-01,,,,,,,,99.5517640254482,,,94.1355693572789,,,,,,,,,,0.0,12.321022739271845
Ukraine,UKR,1999-01-01,31.330549481226445,49.75573442516168,8.330619271390685,17.438235704648026,17.595263574186944,41.91190154934164,0.8299213697482901,8.33236402549667,3000000.0,0.0017447541059879962,1.45112158426423,1.4323160406186048,2.5775497774542884,44.066912379595045,14.515745566248182,85.10097240584756,387.96534939769344,0.18700753187041108,2792.10452148005,2718.9556911060113,0.471174620087403,44.006139618623756
United Arab Emirates,ARE,1999-01-01,0.0,100.0,0.0,2.3810806442924095,96.61153908312234,0.0,3.38846091687766,0.0,0.0,0.0,0.0716485511532455,8.424743953753513,8.87405213484558,-341.4347339982276,0.0,99.94752515622733,112.68809161863248,0.05247794530607111,11700.165581781548,10408.865291843942,,0.9164602404499835
United Kingdom,GBR,1999-01-01,29.6621492128679,71.16851471594798,1.4609171800136893,8.17577002053388,39.124435318275154,26.045995893223818,2.381930184804928,2.63271731690623,4280000000.0,1.1718001368925395,0.948917657048062,6.464856596641942,9.957176716966874,-26.806219914753303,11.516616103106998,87.2351552257112,100.4300745507525,0.23991762740282135,6007.484416213865,3784.0740878203724,0.402776451013389,2.688571993430397
United States,USA,1999-01-01,52.1167181858501,70.64335903354933,7.174470097618828,5.688167040905732,15.022906115646325,19.92470643875344,3.5037347320529175,9.06920058095258,73395000000.0,1.894730483333755,5.70972659311957,4.356230581759129,6.152747693409207,24.457411175976887,10.354743625153,85.78460104640045,162.5290113994427,2.1893105294063315,13281.869982798165,7923.22389263188,0.346821288902943,7.484126290277395
Uruguay,URY,1999-01-01,0.0,22.894078398665556,76.45259938837921,18.72393661384487,0.0,0.0,22.894078398665556,77.1059216013344,47000000.0,0.6533222129552404,33.2984391534701,10.47727456082002,15.148953090869714,71.56835177059514,12.594385730177372,70.24568938878933,66.01116222365893,13.693311661825597,1932.318235978875,986.9583767794878,0.0,11.132835919029358
Uzbekistan,UZB,1999-01-01,4.086220576567046,87.4548179493961,12.545182050603898,9.071674160275059,72.67918540068766,0.0,10.689411972141409,12.5451820506039,0.0,0.0,1.17316031797226,1.2027993166808204,1.373017329484707,-7.511782627648303,0.8086765911422017,98.83999358187339,728.3229268310107,0.006376809865610876,1745.9530718811764,2110.548769828457,3.65574432863261,
Vanuatu,VUT,1999-01-01,,,,,,,,0.0,,,48.9124594242784,,,,,,,,,,0.0,
"Venezuela, RB",VEN,1999-01-01,0.0,24.835344752738052,75.16465524726195,23.335772670329806,18.375649628517916,0.0,6.4596951242201355,75.1646552472619,0.0,0.0,14.5002543130941,5.366506940645979,,-313.5849084739333,7.570444095227531,88.21105706190366,,1.3430643018455934,2577.590149105268,2081.749959110375,4.61965010873029,2.5130244790113956
Vietnam,VNM,1999-01-01,12.373190712678808,41.53402096863195,58.46597903136805,15.021860011036123,15.263805764251453,0.0,13.897024491701684,58.4659790313681,0.0,0.0,59.5670031087825,6.760781569278594,9.996730261874905,-36.325353206169424,3.5988536290671274,44.47201563861141,100.03270807593523,48.38349905949102,256.2602215283854,349.62411476781705,2.66091343907716,9.466493896188238
Virgin Islands (U.S.),VIR,1999-01-01,,,,,,,,0.0,,,0.0,,,,,,,,,,,
West Bank and Gaza,PSE,1999-01-01,,,,,,,,0.0,,,15.8917160374829,,,,,,,,,,0.0,
"Yemen, Rep.",YEM,1999-01-01,0.0,100.0,0.0,28.603316326530614,0.0,0.0,100.0,0.0,0.0,0.0,1.20733698816527,10.603181410490826,,-341.5937439193768,0.0,98.26955807987619,,0.839109226444085,123.60228395380686,246.827522977107,20.50155349626,
Zambia,ZMB,1999-01-01,0.18031942297784648,0.6697578567748583,99.33024214322515,2.8979907264296756,0.0,0.0,0.4894384337970119,99.3302421432251,0.0,0.0,89.8353750195481,2.642035317356682,3.2738401178960395,4.4005752197220325,8.06535523196849,9.179157126283101,305.45169097709584,63.04729979875182,617.2802294257766,633.6453791081772,0.00318961684029468,8.512336126428355
Zimbabwe,ZWE,1999-01-01,58.3979692568044,58.990269355521086,41.009730644478914,19.856155690311663,0.0,0.0,0.5923000987166831,41.0097306444789,0.0,0.0,64.4125355692959,2.522563860868079,3.1715696798295876,17.64415924235361,3.5908811005487857,41.531617335377454,315.3012864133987,51.62008195142002,935.2659089516333,903.6638559755368,0.169118557452583,11.546148302847541
Afghanistan,AFG,2000-01-01,,,,,,,,74.9890940817217,,,44.99,,,,,,,,,,,
Albania,ALB,2000-01-01,0.0,3.8509836751778983,96.1490163248221,27.249895353704478,0.0,0.0,3.8509836751778983,96.1490163248221,0.0,0.0,41.36,6.6517964401903535,10.150998401394228,45.002409149414106,19.677698581947887,58.71509800553659,98.51247734042113,14.383960418567405,1449.6474132469546,580.494764208924,0.292860524707387,9.023858426210655
Algeria,DZA,2000-01-01,0.0,99.78750196757437,0.2124980324256257,16.153785613096176,96.74563198488903,0.0,3.0418699826853453,0.212498032425626,0.0,0.0,0.43,9.702042675614154,10.016497651386862,-426.80354276348186,0.01258641671475956,99.81505212536138,99.83529521035152,0.19833201659011254,689.2367577816799,877.1719073323438,16.8733247861842,1.4009046999271901
Angola,AGO,2000-01-01,0.0,36.88581314878893,63.11418685121107,14.602076124567473,0.0,0.0,36.88581314878893,63.1141868512111,0.0,0.0,73.44,7.45928838035362,10.735276631597776,-504.1590017572443,0.8734050834221692,25.220051917635516,93.15083665907973,54.855397633039814,75.27115610518004,438.58776427709006,45.2825577150814,
Argentina,ARG,2000-01-01,2.0031492520526375,59.893150376785506,32.36306377235407,14.832977167922618,54.6473962433922,6.94747497469351,3.2426048813406814,33.159374648521,708000000.0,0.7963108761669103,9.85,6.951428090728634,11.15602859171724,-34.65256336976124,6.031399086680399,88.38751029232937,89.63763330101602,4.31278831985404,2077.5395733577075,1660.5200905705394,1.91297961720919,3.669417727765346
Armenia,ARM,2000-01-01,0.0,45.18294729775093,21.164820409533398,25.377643504531722,45.18294729775093,33.65223229271568,0.0,21.1648204095334,0.0,0.0,7.16,4.045852543876621,6.1682198753038175,68.07252059962275,29.180853171845527,70.04899235580264,162.1213283922932,0.6080611535788742,1257.052576231891,635.8167512118422,0.0,20.75152164339606
Australia,AUS,2000-01-01,83.02757976594366,91.61838142797241,7.795524720771548,7.137956009606221,7.740727328174437,0.0,0.8500743338543056,8.3816185720276,1230000000.0,0.5860938512560515,8.42,4.668461859466877,6.776191658202897,-116.05070716606143,1.1830778143535252,89.32816819002298,147.5755188815318,3.894392591594347,10260.446243541764,5680.902875546238,1.27636356893596,8.276447358682052
Austria,AUT,2000-01-01,11.255302802552027,27.210475331529544,69.87340080836422,5.339546380732872,13.112536326285198,0.0,2.842636202692321,72.5440090857467,1599000000.0,2.6706082773825033,26.44,8.228551554482385,13.014949260738062,65.75385172678044,11.255752277542259,76.53529223461383,76.83472136281623,8.98495653967744,7076.269483394382,3570.498826321845,0.0669695259086725,5.4019804742190605
Azerbaijan,AZE,2000-01-01,0.0,91.79635274613615,8.203647253863842,14.813626397133536,19.845981068506337,0.0,71.95037167762982,8.20364725386384,0.0,0.0,2.07,2.4095668010625415,2.849099116141765,-66.50867991663712,0.9022167072293965,98.28790192492293,350.9881401929585,0.1680732082099048,2040.4790895310987,1403.4332678975227,26.4044487218744,4.875590617476541
Bahrain,BHR,2000-01-01,0.0,100.0,0.0,4.01904899343387,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514447085349585,4.121039479801522,-110.02159673247765,0.0,,242.65722396043685,0.0,18697.237441702906,11199.608682085118,20.3807496698199,1.2046600268645384
Bangladesh,BGD,2000-01-01,0.0,95.25077674212162,4.749223257878384,15.325597615877243,88.78320968866907,0.0,6.46756705345254,4.74922325787838,0.0,0.0,59.06,11.137540694899467,16.038326628814954,17.00741810441528,0.2788501256410668,57.94291987440767,62.350644374792125,40.94477241550913,103.36447175789505,141.3536087664961,0.196716487867075,7.281797483362006
Belarus,BLR,2000-01-01,0.0,99.89655568752156,0.1034443124784491,13.064633538944866,93.3297574805563,0.0,6.566798206965251,0.103444312478449,0.0,0.0,5.65,2.356129012287822,3.2704424462322623,86.16671052077932,0.009694134045134549,91.62244970294095,305.7690255800274,3.032325826806016,2996.309475019565,2462.4110561434763,1.35561212833227,29.901545187481204
Belgium,BEL,2000-01-01,19.366218452877145,39.63128073163954,0.5557367740688389,4.577579645536588,19.30218791151704,58.179599627897986,0.9628743672453578,1.26128085245189,584000000.0,0.7055440783830476,1.44,4.901501705320318,7.588890766067824,76.36884079027622,21.739083344012748,75.85408639607883,131.77156330557503,0.7193547824281933,8247.67711254725,5669.358175832215,2.28824477984606e-05,8.884765645677668
Benin,BEN,2000-01-01,0.0,97.61904761904762,2.380952380952381,70.23809523809523,0.0,0.0,97.61904761904762,2.38095238095238,0.0,0.0,70.29,6.086952212809599,8.582019497249716,27.108444673092347,0.041207059167688014,25.4861878174381,116.52269029690163,58.85623931365279,57.01610297651208,283.31858869283514,0.0747702579947151,19.15026169634962
Bolivia,BOL,2000-01-01,0.0,48.47938144329897,50.128865979381445,10.18041237113402,47.70618556701031,0.0,0.7731958762886598,51.520618556701,54000000.0,1.3917525773195878,29.74,5.893013730200881,9.294251089667323,-36.80801302477374,3.0515250817819934,82.55108851700491,107.59339190994395,12.344639941090055,407.44095888395856,570.8495720066064,2.47348287231311,4.849090642727437
Bosnia and Herzegovina,BIH,2000-01-01,50.69517691053792,51.15543196854924,48.84456803145076,16.770543676287275,0.0,0.0,0.4602550580113146,48.8445680314508,0.0,0.0,19.35,3.969151249901565,6.563366436576477,29.226363998223736,5.663692096368577,87.89389885026793,152.36083641881967,4.1318107877401795,1822.292940289758,1039.9296541328195,0.0165122843978768,
Botswana,BWA,2000-01-01,97.63157894736842,100.0,0.0,18.333333333333332,0.0,0.0,2.368421052631579,0.0,0.0,0.0,38.46,8.582586304771525,11.025805860825905,40.021132734628225,0.027905904187500937,65.11338653464928,90.69631849341246,28.536544201893925,1099.6042235456591,1039.5683807328958,0.0975054729388458,4.890860917301761
Brazil,BRA,2000-01-01,3.1543951162190824,8.667851308360323,87.24398842108279,17.657562122037202,1.1659167120460863,1.732825083832507,4.347539480095153,89.4927058553782,7846000000.0,2.248717434295377,42.66,8.439636973425811,10.817950091048976,21.233670859290214,13.712333710325453,58.23206391597715,92.43895484666945,19.03602250288282,1885.6654649711168,1065.7736926244581,1.1369937793809,14.87174926596946
Brunei Darussalam,BRN,2000-01-01,0.0,100.0,0.0,1.1403853716083368,99.09555642941407,0.0,0.9044435705859222,0.0,0.0,0.0,0.0,9.272407763996085,9.643958492823913,-725.5084281608014,0.0,,103.69186063420968,0.0,7528.614124087373,7140.821619161131,20.6669819521908,
Bulgaria,BGR,2000-01-01,42.33380898489396,48.664075185750136,6.576292870147124,15.475077498400827,4.704029916842986,44.7227279437091,1.626236284013187,6.57629287014712,0.0,0.0,7.97,2.8202876579152516,4.612457980023565,46.8405214353187,26.253031969278673,72.3850411748848,216.80414311219175,2.939039328647082,3673.6068714342855,2277.3679672839203,0.0533737514853937,4.60291440635628
Cambodia,KHM,2000-01-01,0.0,99.77678571428571,0.0,11.160714285714286,0.0,0.0,99.77678571428571,0.223214285714286,1000000.0,0.2232142857142857,81.58,3.826380475894664,5.277829302707361,20.33631777111964,0.00252024400650809,20.336288465956777,189.47183446933977,69.95892588372648,32.84142435732922,281.5754410838462,0.0,12.690708117802743
Cameroon,CMR,2000-01-01,0.0,1.0919540229885056,98.9080459770115,21.867816091954023,0.0,0.0,1.0919540229885056,98.9080459770115,0.0,0.0,84.59,4.982730519123553,7.027160666817324,-76.62865404115405,3.6641538891648326,16.307286385411064,142.30498595571612,75.406907949686,180.16652183990638,418.0908921880618,4.49124526266067,23.159040713058634
Canada,CAN,2000-01-01,19.41690499937252,26.773789787250905,59.19936723492229,7.805698848737443,5.52711708795963,12.021050337188488,1.829767699918758,60.6003011908929,8484000000.0,1.400933955970647,22.04,3.552546911612051,5.00160281499641,-47.804356415708845,17.189100712955966,76.10257181165409,199.93590794568476,4.841235008068823,17037.072280828907,8265.07992477285,3.11111263699768,5.2982901779770035
Chile,CHL,2000-01-01,21.12630370776985,51.45216827186986,46.19991017515844,7.293278107690004,26.07166026248815,0.0,4.254204301611857,48.5478317281301,941000000.0,2.3479215529717052,31.36,5.775474493876758,9.403284529052774,65.90705845634622,5.801978066776317,74.511496953145,106.34581958148337,16.60965826709613,2497.752869223991,1639.4010239451416,0.0345063348531045,18.133777087284056
China,CHN,2000-01-01,78.21363714818055,82.12597124223116,16.40538216085999,6.909225823868624,0.42581973803197964,1.2345305656402639,3.4865143560186405,16.6394981921286,3174000000.0,0.23411603126857844,29.63,3.24503192326702,3.83951940197834,0.5484087684974818,1.9971428488641794,79.84135583760963,260.4492633856057,17.271950708042024,992.9433847201708,898.9873131402729,1.73252673311824,9.467015325377607
Colombia,COL,2000-01-01,5.103768115942029,24.47536231884058,74.37449275362319,22.38608695652174,19.137391304347826,0.0,0.23420289855072465,75.5246376811594,496000000.0,1.1501449275362319,28.03,10.25966527037408,13.88266557449633,-180.2000858774915,8.260166333017168,76.01413925944843,72.03227612405267,12.705136561017106,854.5425127313728,658.2539114043595,4.65682286020286,2.0519583586466292
"Congo, Dem. Rep.",COD,2000-01-01,0.0,0.05015045135406219,99.94984954864594,2.6746907388833168,0.0,0.0,0.05015045135406219,99.9498495486459,0.0,0.0,97.94,1.512661215449858,2.5457186624491053,-7.2154727970477035,2.8018165670402086,2.036553246937591,392.8163841317608,93.43473518422415,93.56940798292064,286.0517179859593,0.65195318986256,
"Congo, Rep.",COG,2000-01-01,0.0,0.33783783783783783,99.66216216216216,87.5,0.0,0.0,0.33783783783783783,99.6621621621622,0.0,0.0,64.86,16.278845306721045,19.38399646377495,-1938.6618996100708,3.0667786586877637,26.22458696779138,51.58894874278441,39.7401221628688,95.40431967785887,226.50453250287967,58.5252773538269,
Costa Rica,CRI,2000-01-01,0.0,0.8527243821361469,82.15059979765861,6.836248012718602,0.0,0.0,0.8527243821361469,99.1472756178639,1176000000.0,16.996675820205233,32.95,10.796101036918124,17.407260714717644,57.60555459662915,17.028333154694625,59.027159115585285,57.44729262051617,8.235312487820089,1500.5555146483218,722.1524565408112,0.0,8.061813297411963
Cote d'Ivoire,CIV,2000-01-01,0.0,63.24999999999999,36.75,14.5625,62.979166666666664,0.0,0.27083333333333337,36.75,0.0,0.0,63.72,7.924749250051387,10.027895566217188,11.450978543977227,1.2832963054874604,37.13014925768803,99.72182033575255,39.038179305103796,170.42001420265993,404.17073668708974,0.44891407641364,33.74554114454406
Croatia,HRV,2000-01-01,13.770753795613958,42.69732753262897,57.29379383823138,18.307733285980646,13.948326378407176,0.0,14.97824735860783,57.302672467371,1000000.0,0.008878629139660837,26.76,5.684886449428655,9.785231331153875,49.17039852089192,6.965848009840051,77.90850016127811,102.19482464520131,11.93433389755829,2828.8150621869336,1876.805775437739,0.658899170480445,14.512213136005553
Cuba,CUB,2000-01-01,0.0,65.75971261309206,0.5920702501330495,15.773017562533262,8.694784459819052,0.0,57.06492815327302,6.87200638637573,944000000.0,6.279936136242682,34.43,,,44.866925794004366,0.04691104527332847,70.9001632755027,,25.718029032216783,1140.0358605703998,1146.9121830223528,0.753248694923804,23.91102915639685
Curacao,CUW,2000-01-01,,,,,,,,0.713648528099911,,,0.07,1.392378696639562,1.8202098483919953,99.96730494883319,,,549.3872043838337,,7291.199760944271,15720.11056327506,,
Cyprus,CYP,2000-01-01,0.0,100.0,0.0,5.578635014836795,0.0,0.0,100.0,0.0,0.0,0.0,3.08,6.914914820989982,10.699350808832646,97.92927818147103,1.660601908526975,97.86048810071992,93.46361455635879,0.30510974591658335,3355.701159098411,2253.5885016087755,0.0,12.760516305800746
Czechia,CZE,2000-01-01,75.39054463661175,78.22002167025552,2.411158810056096,6.797328249509676,2.319265954382741,18.63916281493876,0.5102110792610168,3.1325863038499,526000000.0,0.7214274937938034,5.94,4.071601768676065,6.262854873977707,25.25379370801984,9.032521413366549,89.96283545928604,159.67159069181386,3.114752944097972,5703.8167391073075,3988.0384937664453,0.0890820603134009,9.639331613242753
Denmark,DNK,2000-01-01,46.24580478739633,72.51823703991346,0.08321082850248245,5.835852772307437,24.336393642692702,0.0,1.9360386098244249,15.4550245471944,5542000000.0,15.371813718691927,10.73,8.21352883784428,14.015017203153418,-48.844189589948634,3.517878552603113,88.28005040249923,71.35203514234696,4.510181867282828,6482.488628395749,3489.6147962699943,1.27545708786642,5.657520870796918
Dominican Republic,DOM,2000-01-01,0.0,90.8522163729305,8.903639276722362,12.27588311589227,0.0,0.0,90.8522163729305,9.1477836270695,32000000.0,0.24414435034714274,19.11,7.923079358848137,10.938262151802622,87.44478290185553,1.2176429328485843,87.14808016528147,91.42220090557991,10.74408920113401,1316.9740367139298,845.3179570838346,0.0,
Ecuador,ECU,2000-01-01,0.0,28.298153034300793,71.70184696569922,24.133056916698077,0.0,0.0,28.298153034300793,71.7018469656992,0.0,0.0,19.43,8.389523414334148,11.761398314393258,-154.29191683994608,5.556711695682816,84.10732732868308,85.02390389892918,8.446839811096606,637.626859114718,698.1917485176225,13.3041347967991,8.14141693943506
"Egypt, Arab Rep.",EGY,2000-01-01,0.0,82.2965588728357,17.528121520801605,13.756830426269786,53.742497728523354,0.0,28.55406114431235,17.7034411271643,137000000.0,0.17531960636269403,8.26,9.814920017283349,13.134031494781295,-30.80412875272674,2.4249874678948733,93.88155107079835,76.13808451710673,3.218359902348871,942.198518226587,568.6839615284957,6.12661643171006,7.58487691222193
El Salvador,SLV,2000-01-01,0.0,41.93070772875333,34.79419603198105,13.384660941664198,0.0,0.0,41.93070772875333,58.0692922712467,786000000.0,23.27509623926562,33.51,6.622547618557907,9.761921422556936,46.59564143897296,4.472632491710012,44.93850095850028,102.43884955776159,33.6747300003655,607.7051168401616,665.7962548179219,0.0,12.018603725161826
Eritrea,ERI,2000-01-01,0.0,99.52380952380952,0.0,18.095238095238095,0.0,0.0,99.52380952380952,0.476190476190476,1000000.0,0.4761904761904762,76.62,4.944495320974349,,28.265933597121588,0.012148763015775027,28.266074861807823,,57.25288215276081,71.87991040085588,295.8322189161178,0.0,1.5264016597586516
Estonia,EST,2000-01-01,1.8912251850111594,9.550099847292376,0.0587337013978621,14.577704686949373,7.001057206625161,0.0,0.6578174556560554,0.211441325032304,13000000.0,0.15270762363444143,19.83,2.792116047827541,5.264220039581464,32.531254659908114,0.029916275967951076,28.65162330782363,189.96166430754016,10.078287941011581,4540.49256076479,3374.708389853864,0.100990561411118,7.2171649883498254
Ethiopia,ETH,2000-01-01,0.0,1.3739545997610514,98.32735961768219,9.976105137395459,0.0,0.0,1.3739545997610514,98.626045400239,5000000.0,0.2986857825567503,95.55,1.0080304738070083,1.5209550661849873,3.427085391807061,0.37981836853569295,3.427088547563658,657.4816194329138,77.29003631076654,22.48184434427285,472.73220064122637,0.0,20.080743368715133
Finland,FIN,2000-01-01,13.107351091802904,28.424031096375902,20.95004001371899,3.761289585000572,14.477820967188752,32.12387104149994,0.838859037384246,33.4100262947296,8719000000.0,12.459986281010632,31.68,4.27779616287578,6.370643690343029,53.9228858518656,22.5048819298451,49.786701379617675,156.97000940671896,18.429684262387582,15305.409808607033,6262.19207918382,0.0,11.861783966748595
France,FRA,2000-01-01,5.766241143232982,9.256442644025233,12.400034380698974,5.682344763670065,2.151409608657957,77.57369428084546,1.338791892134294,12.9678764686538,3039000000.0,0.5678420879547968,9.32,6.309838598259182,9.607664669078137,48.13281961455196,44.90990947235642,52.80593885211409,104.08356603228025,3.4363283676008938,7223.473452277447,4134.874578686525,0.0137814125122353,9.996104423095414
Gabon,GAB,2000-01-01,0.0,38.40304182509506,61.06463878326996,17.79467680608365,17.870722433460077,0.0,20.53231939163498,61.5969581749049,7000000.0,0.532319391634981,72.78,11.557181601185542,13.837973577465885,-929.5684363629441,3.5316805258158253,32.43088501586737,72.26491613110362,62.54852576686575,849.2185382600054,1155.3056518989579,27.9946494636029,4.117172329344529
Georgia,GEO,2000-01-01,0.0,21.066810344827587,78.93318965517241,16.823814655172413,17.376077586206897,0.0,3.69073275862069,78.9331896551724,0.0,0.0,47.25,4.406554360986526,6.990307564622457,53.841325318925435,15.080328778467333,59.0122007579903,143.05522192770778,22.483676441167923,1574.391404151596,703.7218083009842,0.215172912887152,19.557323842749273
Germany,DEU,2000-01-01,53.14609313435131,63.154602464036294,3.7972228483364874,5.95688023861069,9.172428373984166,29.63518214683224,0.8360809557008141,6.19853122329914,13743000000.0,2.4013083749626514,3.7,6.644446377996031,10.485478367885607,59.82339485856504,14.017521845607448,83.62197513548057,95.36999313858199,1.3833563868696264,6635.421405966668,4094.060359530201,0.0451834540730808,8.633489758060154
Ghana,GHA,2000-01-01,0.0,0.0,91.49937699017029,19.47944067561955,0.0,0.0,0.0,91.4993769901703,0.0,0.0,71.62,7.2426860662485915,8.623254579640273,28.96180687996844,7.98257811924926,28.350210934161584,115.96549664218728,52.77147636068386,319.74774912941456,319.15615477296234,0.860263884875764,21.439281634298457
Gibraltar,GIB,2000-01-01,0.0,100.0,0.0,3.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,100.0,0.0,100.0,,0.0,4361.774990086875,4608.665873616668,,
Greece,GRC,2000-01-01,64.22648572765559,91.93823116518483,6.912494150678521,7.998128217126814,11.080954609265326,0.0,16.630790828263923,7.75666822648573,451000000.0,0.8441740758072063,7.82,7.7868695706968705,11.622666216259288,63.13240619694037,1.4380196018130218,94.59119325030727,86.0387781420644,3.4865708715153465,4586.329870010646,2506.6399477021987,,13.425674293237877
Grenada,GRD,2000-01-01,,,,,,,,0.0,,,10.5,,,,,,,,,,0.0,8.764225673820642
Guam,GUM,2000-01-01,,,,,,,,0.0,,,0.0,,,,,,,,,,,
